row_id,gold,arg_pred,flat_pred,category,arg_dist,flat_dist,n_queries_arg,statement
11966,False,False,False,both_correct,0,0,1,"""It's been since 1888 that a Senate of a different party than the president in the White House confirmed a Supreme Court nominee."""
11972,True,True,False,arg_only_right,0,4,2,"""Building a wall"" on the U.S.-Mexico border ""will take literally years."""
12006,False,False,Half-true,arg_only_right,0,2,4,"""There is a precedent"" for not nominating someone to the U.S. Supreme Court ""in the middle of a presidential election."""
12011,Half-true,False,False,both_wrong_same,2,2,5,"""The Great Wall of China, built 2,000 years ago, is 13,000 miles (long)."""
12012,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,"""A single mother of two can’t qualify for basic healthcare through Medicaid if she makes more than $3,504 dollars a year."""
12037,Half-true,Half-true,False,arg_only_right,0,2,3,"Says Barack Obama ""has the legal authority to let in really however many refugees he wants, from whatever country."""
12051,Mostly-true,Barely-true,False,both_wrong_different,2,3,5,"""I opposed TPP (Trans-Pacific Partnership) and have always opposed TPP."""
12052,True,Mostly-true,Half-true,both_wrong_different,1,2,1,"Foreign aid ""is less than 1 percent of our federal budget."""
12065,True,False,False,both_wrong_same,4,4,7,"The U.S. ""doesn’t make television sets anymore."""
12084,True,Pants-fire,False,both_wrong_different,5,4,1,"Says a YouTube video shows Thomas DiMassimo, the man who rushed Trump at an Ohio rally, ""dragging the American flag on the ground like it was a piece of garbage."""
12087,Barely-true,False,Barely-true,flat_only_right,1,0,1,"""Our campaign depends on small donations for the majority of our support."""
12089,Mostly-true,Half-true,Half-true,both_wrong_same,1,1,2,"""Here in Pennsylvania, the annual cost for infant childcare is over $10,000 per child, which is more than most families pay in rent and almost the same cost as in-state college tuition."""
12093,Barely-true,False,False,both_wrong_same,1,1,3,"""Every (U.S. Supreme Court) nominee since 1875 has received a nomination hearing."""
12098,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"Says Donald ""Trump got, you know, $1.8 billion worth of free media. I got, like, none."""
12122,Mostly-true,Half-true,False,both_wrong_different,1,3,3,"""To this day, (the Cuban government) is a regime that provides safe harbor to terrorists and fugitives."""
12141,Barely-true,Half-true,False,both_wrong_different,1,1,4,"""The [Obama] administration’s regulatory assault on coal-fired energy has put thousands of Americans out of work"""
12158,Barely-true,Half-true,False,both_wrong_different,1,1,5,"""Florida is investing record amounts of funding for HIV/AIDS prevention."""
12160,Barely-true,Barely-true,False,arg_only_right,0,1,5,"Emory University students were provided counseling after someone wrote ""Trump 2016"" in chalk on campus."
12167,Barely-true,Barely-true,Half-true,arg_only_right,0,1,4,"Says his free public university tuition program ""is paid for … by a tax on Wall Street's speculation."""
12168,Half-true,Half-true,False,arg_only_right,0,2,2,"Expanding the sale of full-strength beer and wine to grocery stores is ""good for everybody."""
12169,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"""There have not been any public safety issues"" in cities that allow transgender people to use the bathroom of the gender they identify as."
12179,Pants-fire,False,False,both_wrong_same,1,1,6,"""Evidence shows Zika virus turns fetus brains to liquid."""
12187,Half-true,Half-true,False,arg_only_right,0,2,4,"Says Rick Scott ""stripped women of access to public health care."""
12210,False,Pants-fire,False,flat_only_right,1,0,2,"Charlotte’s anti-discrimination ordinance would have ""opened all bathrooms to all sexes at all times"" if it hadn’t been overturned."
12236,Half-true,Half-true,False,arg_only_right,0,2,2,"About ""1 percent of all the gun sellers are responsible for more than half of the guns that are used in crimes."""
12244,True,True,False,arg_only_right,0,4,1,"In nine Democratic debates, ""We've not had one question about a woman's right to make her own decisions about reproductive health care, not one question."""
12284,Mostly-true,Half-true,False,both_wrong_different,1,3,2,"In the 2014 election, ""80 percent of poor people did not vote."""
12301,Mostly-true,Pants-fire,False,both_wrong_different,4,3,1,"""We knew Strom Thurmond had proposed"" the amendment that blocked Puerto Rico’s use of Chapter 9 bankruptcy protection."
12309,Barely-true,Mostly-true,False,both_wrong_different,2,1,2,"The decision for the United States to buy heavy water from Iran ""will directly subsidize Iran’s nuclear program."""
12321,True,Mostly-true,False,both_wrong_different,1,4,1,"North Carolina has ""one of the fastest growing populations as well as the fastest growing economy in the country."""
12331,Barely-true,Barely-true,False,arg_only_right,0,1,4,"""Seven hundred thousand. That’s how many California jobs will be lost thanks to the politicians raising the minimum wage….Now Florida is adding one million jobs, not losing them."""
12336,Mostly-true,False,False,both_wrong_same,3,3,2,ColoradoCare would have higher revenues than McDonald’s.
12368,Barely-true,False,False,both_wrong_same,1,1,3,"Germany ""is crime-riddled right now"" because of migration to Europe."
12371,True,False,False,both_wrong_same,4,4,1,"""For the first time in over 40 years, Republicans don’t hold a single statewide office"" in Virginia."
12381,True,True,Half-true,arg_only_right,0,2,2,"""The United States has a low voter turnout rate."""
12392,Barely-true,False,False,both_wrong_same,1,1,1,"Says Patrick Murphy ""switched his vote on All Aboard Florida ... because his father tried to get in a bid to build it and was unsuccessful."""
12398,Pants-fire,False,Pants-fire,flat_only_right,1,0,6,"Says Donald Trump said of women, ""And you can tell them to go f--- themselves."""
12424,False,Pants-fire,False,flat_only_right,1,0,5,"""I can tell you that the enhanced interrogation techniques that have since been banned by this administration — specifically waterboarding — work."""
12427,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,"Old City in Philadelphia ""used to have more than a dozen clubs and that's what we were known for and now we’re down to two."""
12448,Barely-true,False,False,both_wrong_same,1,1,3,"In California, ""the windmills are killing hundreds and hundreds of eagles."""
12449,Mostly-true,False,False,both_wrong_same,3,3,5,"Says Maggie Hassan was ""out of state on 30 days over the last three months."""
12456,Barely-true,Pants-fire,False,both_wrong_different,2,1,5,"It's entirely possible that the Democratic nominee, [Hillary Clinton], earned more money giving a single speech on Wall Street than I made the six years that I was there back in the 1980s… In fact, it’s quite likely."
12461,True,False,False,both_wrong_same,4,4,1,"Say video ""shows massive alligator strolling across Florida golf course."""
12478,Barely-true,Half-true,False,both_wrong_different,1,1,2,"""Congressman Joe Heck has (voted) 62% of the time with Nancy Pelosi and the Democrats on a variety of important issues."""
12487,Barely-true,Pants-fire,False,both_wrong_different,2,1,3,"In Ohio, ""each year an estimated 1,000 children become victims of human trafficking, and over 3,000 more are at risk."""
12511,False,False,False,both_correct,0,0,3,"There is ""no system to vet"" refugees from the Middle East."
12520,True,True,Barely-true,arg_only_right,0,3,4,"""Nine million people have lower-cost HIV/AIDS medicine because of the work of the Clinton Foundation and my husband."""
12526,Mostly-true,False,False,both_wrong_same,3,3,2,"Says if you try to hide marijuana in a hemp field, ""it becomes worthless. The THC goes away."""
12537,False,False,False,both_correct,0,0,5,"Even among ""second and third generation"" Muslims in the United States, ""there's no real assimilation."""
12541,Barely-true,False,False,both_wrong_same,1,1,3,"Says delegates can't ""legally"" change the Republican National Convention rules to prevent Donald Trump’s nomination."
12542,Half-true,Half-true,False,arg_only_right,0,2,5,"Says Donald Trump has said he loves war, ""including with nukes."""
12571,Mostly-true,Half-true,False,both_wrong_different,1,3,3,"""People have a constitutional right to have semiautomatic rifles."""
12596,Barely-true,Half-true,False,both_wrong_different,1,1,5,"""Thanks to (North Carolina’s) governor and the legislature, the average teacher salary can barely support a family."""
12627,True,Mostly-true,False,both_wrong_different,1,4,4,"Says Donald Trump’s proposed tax treatment of hedge fund managers ""makes the current loophole even worse."""
12648,Barely-true,False,False,both_wrong_same,1,1,5,"""Many Nevadans relied on Uber for work, but after accepting $70,000 from taxi companies, Catherine Cortez Masto went after Uber ... (driving) them out of town."""
12650,Barely-true,Pants-fire,False,both_wrong_different,2,1,3,"""You know what (Saddam Hussein) did well? He killed terrorists."""
12661,Mostly-true,Mostly-true,Barely-true,arg_only_right,0,2,3,"The war on drugs led to ""a 500 percent increase in incarceration in our country, disproportionately affecting poor and disproportionately affecting minorities."""
12662,Mostly-true,Mostly-true,False,arg_only_right,0,3,6,"""There are approximately 18,000 (police) departments in the United States."""
12698,False,Pants-fire,False,flat_only_right,1,0,1,"""What the facts say"" is ... ""the best scenario for kids is a loving mom and dad."""
12720,Half-true,Mostly-true,False,both_wrong_different,1,2,4,"Says ""(Clinton) called President Assad a ‘reformer.’ She called Assad a ‘different kind of leader.’ """
12728,False,False,False,both_correct,0,0,1,"""Our economy is not growing."""
12734,Barely-true,Barely-true,False,arg_only_right,0,1,4,"""It was Hillary Clinton who left Americans in harm's way in Benghazi and after four Americans fell said, 'What difference at this point does it make?' """
12745,Half-true,Half-true,False,arg_only_right,0,2,4,"""Two million more Latinos are in poverty today than when President Obama took his oath of office less than eight years ago."""
12749,Half-true,Half-true,False,arg_only_right,0,2,4,"""Homicides last year increased by 17 percent in America’s 50 largest cities. That’s the largest increase in 25 years."""
12768,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"""We are the only industrialized nation that doesn't guarantee workers paid family leave."""
12787,Half-true,False,False,both_wrong_same,2,2,3,"""Not one American flag on the massive stage at the Democratic National Convention until people started complaining- then a small one. Pathetic."""
12791,Barely-true,Half-true,False,both_wrong_different,1,1,4,"Says Gov. Mike Pence and Rep. Mike Coffman ""take the same positions on a number of things ... Coffman and Pence oppose equal rights for LGBT Americans."""
12798,Barely-true,Barely-true,False,arg_only_right,0,1,2,"Says ""Donald Trump and Mike Pence want to gamble with your retirement benefits in the stock market."""
12805,Mostly-true,Half-true,False,both_wrong_different,1,3,2,"""We have the most productive workers in the world."""
12833,False,False,False,both_correct,0,0,4,"""A few weeks ago, (the) education committee in Congress is deciding what’s going to be in your local salad bar."""
12849,True,True,False,arg_only_right,0,4,2,"Donald Trump is ""against marriage equality. He wants to go back."""
12855,True,Mostly-true,False,both_wrong_different,1,4,4,"""Illinois suffered 1,652 overdose deaths in 2014 ... of which 40 percent were associated with heroin. Illinois is ranked number one in the nation for a decline in treatment capacity between 2007 and 2012, and is now ranked the third worst in the country for state-funded treatment capacity."""
12858,Half-true,Mostly-true,False,both_wrong_different,1,2,3,"Thanks to the Trans-Pacific Partnership, ""Vietnam is drafting and presenting unprecedented labor reforms, changing their Constitution to recognize worker organizations in Vietnam for the first time."""
12870,Barely-true,Pants-fire,False,both_wrong_different,2,1,4,"Through the Clinton Foundation, ""the Clintons are now worth in excess of $100 million."""
12873,Pants-fire,Pants-fire,False,arg_only_right,0,1,1,"In the 2012 election, there were more votes cast than registered voters in St. Lucie County, and Palm Beach County had 141 percent turnout."
12906,Half-true,Barely-true,False,both_wrong_different,1,2,4,"In Hillary Clinton's tax returns, ""you saw a lot of income coming from donors to the Clinton Foundation and people who benefitted from her State Department term as well."""
12924,True,Mostly-true,Half-true,both_wrong_different,1,2,2,"""Most Americans support"" the legalization of marijuana."
12943,Half-true,Mostly-true,False,both_wrong_different,1,2,3,"Under Hillary Clinton’s plan ""illegal immigrants convicted of committing crimes get to stay."""
12950,Barely-true,False,False,both_wrong_same,1,1,5,"""...Secret documents reveal that Iran could obtain a nuclear weapon far sooner than we were told. And Tammy Duckworth voted ‘yes’ (on the Iran nuclear deal)."""
12952,Barely-true,Barely-true,False,arg_only_right,0,1,3,"The Obama administration gave Iran ""$400 million in ransom payment cash."""
12961,False,Pants-fire,False,flat_only_right,1,0,6,"""The fact is"" the Clinton Foundation has ""got about 80 percent in overhead and 20 percent of the money is actually getting into the places it should."""
12976,False,False,Half-true,arg_only_right,0,2,1,"""All of Texas is conservative, except a little bit of Austin."""
12982,Half-true,False,False,both_wrong_same,2,2,2,"""Her campaign and her supporters in her campaign were the ones that borne out the birther movement."""
12994,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"""The Clinton Foundation is a charity where President and Secretary Clinton and their daughter, they take no salary, they get no money from it, they take no personal benefit from it."""
12996,Pants-fire,Half-true,Barely-true,both_wrong_different,3,2,3,"The number of illegal immigrants ""could be 3 million. It could be 30 million."""
13000,Barely-true,False,False,both_wrong_same,1,1,5,"Democrats ""are cutting our school funding. Four times in the last 10 years before we came into office."""
13007,True,False,False,both_wrong_same,4,4,1,"Says that in 2015, ""illegal"" immigrants accounted for 75 percent of federal drug possession convictions and 5 percent to 30 percent of convictions for murder and kidnapping plus two other crimes."
13029,Barely-true,False,False,both_wrong_same,1,1,5,"Says Patrick Murphy ""never worked as a CPA"" and was ""never a small business owner."""
13040,Half-true,False,False,both_wrong_same,2,2,3,Says Ron Johnson gave himself a $10 million 'sweetheart corporate payout'
13046,Barely-true,Half-true,False,both_wrong_different,1,1,7,"California’s Prop 55 ""prevents $4 billion in new cuts to our schools."""
13047,Half-true,Half-true,False,arg_only_right,0,2,3,"Barack Obama has ""doubled our national debt. Doubled it. It's going to be close to $20 trillion when he leaves."""
13049,False,Pants-fire,False,flat_only_right,1,0,3,"Say ""71 percent of doctors say Hillary's health concerns are 'serious' and 'could be disqualifying.' """
13051,Barely-true,Half-true,False,both_wrong_different,1,1,7,"""The Germans, the French, countries that opposed us in the (Iraq) war, all believed (Saddam Hussein) had weapons of mass destruction."""
13056,True,False,False,both_wrong_same,4,4,2,"Tom Suozzi raised taxes ""by hundreds of millions of dollars"" as Nassau County executive."
13058,True,False,False,both_wrong_same,4,4,1,"Says Donald Trump's foundation ""took money other people gave to his charity and then bought a six-foot-tall painting of himself."""
13089,Half-true,Half-true,Barely-true,arg_only_right,0,1,5,"""Tim Kaine hiked tuition as governor, but now claims to champion affordability."""
13102,Half-true,Half-true,Half-true,both_correct,0,0,4,"Says New START, passed while Clinton was secretary of state, is a ""treaty cutting Russia’s nuclear arms."""
13125,Barely-true,Pants-fire,False,both_wrong_different,2,1,3,"""I did not — I did not — I do not say that. I do not say that"" climate change is a hoax perpetrated by the Chinese."
13127,Mostly-true,Barely-true,False,both_wrong_different,2,3,2,"Says Donald Trump once suggested that he ""would try to negotiate down the national debt."""
13128,Mostly-true,Mostly-true,False,arg_only_right,0,3,4,"Says Hillary Clinton called the Trans-Pacific Partnership ""the gold standard. You called it the gold standard of trade deals. You said it’s the finest deal you’ve ever seen."""
13134,Half-true,False,False,both_wrong_same,2,2,2,"Says Donald Trump ""publicly invited Putin to hack into Americans’ (emails)."""
13155,False,Pants-fire,False,flat_only_right,1,0,3,"Says Ron Johnson ""helped companies ship jobs overseas."""
13172,Half-true,Half-true,False,arg_only_right,0,2,3,"""A rural hospital in Missouri closes every 8 months. The legislature’s failure to expand Medicaid has brought crisis to many of Missouri’s rural health care providers."""
13184,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,"Says Tim Kaine ""actually tried to raise taxes by about $4 billion."""
13186,Half-true,Mostly-true,False,both_wrong_different,1,2,6,"Says ""Donald Trump proposes to deport 16 million people, 11 million who are here without documents, and both Donald Trump and Mike Pence want to get rid of birthright citizenship."""
13190,Barely-true,Barely-true,False,arg_only_right,0,1,4,"Says Hillary Clinton and Tim Kaine ""want to expand (Obamacare) into a single-payer program."""
13203,False,Pants-fire,False,flat_only_right,1,0,3,"""Toomey and Trump will ban abortion and punish women who have them."""
13208,Mostly-true,Mostly-true,False,arg_only_right,0,3,6,"""In the state legislature, I supported Second Amendment rights."""
13213,Half-true,False,False,both_wrong_same,2,2,5,"Says Congresswoman Loretta Sanchez ""has passed one bill in her 20 years in Congress, and that was to rename a post office."""
13214,Mostly-true,True,False,both_wrong_different,1,3,2,"""The world's 62 richest people own the same wealth as the 3.6 billion poorest."""
13227,False,Pants-fire,Barely-true,both_wrong_different,1,1,4,"Says Hillary Clinton ""wants to go to a single-payer plan"" for health care"
13231,Barely-true,Mostly-true,False,both_wrong_different,2,1,4,"""I was gone"" when there was a red line against Syria."
13236,Barely-true,Pants-fire,False,both_wrong_different,2,1,3,"Donald Trump says ""that NATO is obsolete and that we need to get rid of NATO..."""
13251,Pants-fire,Half-true,False,both_wrong_different,3,1,3,"Says he won the second debate with Hillary Clinton ""in a landslide"" in ""every poll."""
13270,Barely-true,Barely-true,False,arg_only_right,0,1,4,"""We know that more than half of Hillary Clinton's meetings while she was secretary of state were given to major contributors to the Clinton Foundation."""
13272,Barely-true,Barely-true,False,arg_only_right,0,1,5,"Hillary Clinton said gun confiscation ""would be worth considering."""
13305,True,True,False,arg_only_right,0,4,1,"""Heroin .. pours across our southern borders."""
13324,Mostly-true,False,False,both_wrong_same,3,3,3,"""Ford is moving all of their small-car production to Mexico."""
13329,Barely-true,False,False,both_wrong_same,1,1,6,"Says Hillary Clinton takes ""tens of millions of dollars from countries that hate women, that disrespect women, that throw gays off of buildings."""
13334,Half-true,Half-true,False,arg_only_right,0,2,3,"Says he’s ""taken an 8% pay decrease in each of the nine years he has been in office."""
13350,Half-true,True,False,both_wrong_different,2,2,3,"""We have never done business with Donald Trump."""
13367,Mostly-true,Mostly-true,False,arg_only_right,0,3,3,"Says Marco Rubio ""said Social Security and Medicare have ‘weakened us as a people.’ """
13385,Mostly-true,False,False,both_wrong_same,3,3,1,"Says Barack Obama ""is the first president in modern history not to have a single year of 3 percent growth."""
13400,Barely-true,Pants-fire,False,both_wrong_different,2,1,3,"Says Chris Koster ""fell silent"" as attorney general in pursuing a case against a free classified service accused of promoting prostitution after accepting ""over $12,000 in campaign contributions' from people affiliated with the service."""
13405,Half-true,Half-true,False,arg_only_right,0,2,2,"""One in five American households have nobody under the same roof that's got a job."""
13409,Barely-true,Barely-true,False,arg_only_right,0,1,3,"""In many instances, (people's) health care costs are more than their mortgage costs or their rent, which, by the way, is a first in American history."""
13420,True,Mostly-true,False,both_wrong_different,1,4,4,"Says Donald Trump ""wants to undo marriage equality."""
13423,False,Pants-fire,False,flat_only_right,1,0,1,"The media ""never show crowds."""
13437,Barely-true,False,False,both_wrong_same,1,1,6,"Kelly Ayotte ""voted for a budget that had $90 billion of cuts to Pell Grants."""
13467,Pants-fire,Pants-fire,Pants-fire,both_correct,0,0,1,A picture shows former President Bill Clinton naked with another woman.
13484,Pants-fire,Pants-fire,Pants-fire,both_correct,0,0,2,"Harambe received 15,000 votes in the presidential election."
13486,Half-true,False,False,both_wrong_same,2,2,2,"""Alexander Hamilton was an immigration hawk."""
13487,Barely-true,Pants-fire,False,both_wrong_different,2,1,2,"Says that when San Francisco banned plastic grocery bags, ""you saw the number of instances of people going to the ER with things like salmonella and other related illnesses"" spike."
13490,False,False,False,both_correct,0,0,1,"""We have trade agreements with 20 countries, and we have trade surpluses with each one of those 20."""
13512,Pants-fire,Pants-fire,False,arg_only_right,0,1,4,Latina who enthusiastically supported Donald Trump on stage in Las Vegas in October 2015 has been deported.
13527,False,False,False,both_correct,0,0,2,"""There's been no conclusive or specific report to say"" Russia was trying to muddy the election."
